metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1753796328,0.035000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,151.117000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.023000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,150.983000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.111000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796328,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796328,158.679042,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,149.540000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.027000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,149.444000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.069000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796328,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796328,6.718000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796328,0.002000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796328,0.157000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796328,6.500000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796328,0.061000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
group_duration,1753796328,156.681750,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796328,6.592000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796328,0.060000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796328,6.462000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796328,0.070000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,158.549000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.042000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,158.414000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.093000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,157.406000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.040000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,157.299000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.067000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796328,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796328,165.538875,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
checks,1753796328,1.000000,status code 200 get all,,,,::requisição todos os crocodilos,,,,default,,,,,,,
group_duration,1753796328,164.197375,,,,,::requisição todos os crocodilos,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796328,6.948000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796328,0.081000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796328,6.799000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796328,0.068000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_duration,1753796328,7.013000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_blocked,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_sending,1753796328,0.064000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_waiting,1753796328,6.886000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_receiving,1753796328,0.063000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://test-api.k6.io/public/crocodiles/1/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/1/,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,149.390000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.100000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,149.235000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.055000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796328,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796328,156.300083,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796328,402.000000,,,,,,,,,default,,,,,,,
data_received,1753796328,6243.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796328,315.019750,,,,,,,,,default,,,,,,,
iterations,1753796328,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,151.493000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.096000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,151.374000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.023000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796328,8.733000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796328,0.017000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796328,8.707000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796328,0.009000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
checks,1753796328,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796328,158.458750,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796328,402.000000,,,,,,,,,default,,,,,,,
data_received,1753796328,6272.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796328,315.170334,,,,,,,,,default,,,,,,,
iterations,1753796328,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796328,7.304000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796328,0.013000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796328,7.259000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796328,0.032000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_failed,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,161.846000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.102000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,161.563000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.181000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_reqs,1753796328,1.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_duration,1753796328,162.006000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_sending,1753796328,0.157000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_waiting,1753796328,161.707000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_receiving,1753796328,0.142000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
http_req_failed,1753796328,0.000000,,,,true,::requisição por id,GET,https://quickpizza.grafana.com,HTTP/2.0,default,,200,,tls1.3,https://quickpizza.grafana.com,,
checks,1753796328,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
checks,1753796328,1.000000,status code 200 get id,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796328,169.244750,,,,,::requisição por id,,,,default,,,,,,,
group_duration,1753796328,169.230667,,,,,::requisição por id,,,,default,,,,,,,
data_sent,1753796328,400.000000,,,,,,,,,default,,,,,,,
data_received,1753796328,6237.000000,,,,,,,,,default,,,,,,,
data_sent,1753796328,399.000000,,,,,,,,,default,,,,,,,
data_received,1753796328,6241.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796328,334.839750,,,,,,,,,default,,,,,,,
iterations,1753796328,1.000000,,,,,,,,,default,,,,,,,
iteration_duration,1753796328,333.465791,,,,,,,,,default,,,,,,,
iterations,1753796328,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1753796328,1.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_duration,1753796328,7.345000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_blocked,1753796328,0.001000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_connecting,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_tls_handshaking,1753796328,0.000000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_sending,1753796328,0.084000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_waiting,1753796328,7.185000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
http_req_receiving,1753796328,0.076000,,,,true,::requisição todos os crocodilos,GET,https://test-api.k6.io/public/crocodiles/,HTTP/2.0,default,,302,,tls1.3,https://test-api.k6.io/public/crocodiles/,,
